iteration;temperature;score
199;322,7537867792547;330085,14034128544
302;319,44632009493444;330293,2966191479
833;302,92540658164387;330666,1517449639
876;301,62555901509745;330749,56477721717
1165;293,03291253859675;331062,35830192565
2251;262,87522812485605;331300,77050738974
2537;255,46312432552622;331458,88439039816
4046;219,67968897987126;331523,95622634067
4511;209,6979581963939;332190,43834153184
5417;287,32925377126475;332703,38075286016
6555;256,4216329849546;332769,4136732204
6706;252,5785623781483;333266,90098877234
7435;234,8198661545609;334103,74095407594
7801;226,38042104092568;334237,1746658098
8171;218,15700564966997;334279,04664156423
9161;197,5931389177734;334422,7862725357
9354;193,81596941238845;334541,33530792315
9602;189,06821152500476;335079,17023977946
10702;254,08464771729973;334618,3786216708
11856;226,3905714323564;334715,9309705959
14537;173,14827250888314;334859,26604587917
14740;169,66862649786276;335016,7208873609
15396;238,36643006098765;335150,1497592573
15987;224,68651332320732;335209,938553104
16014;224,08064773008263;335262,14742162905
16257;218,7008482960231;335317,37602000247
18441;175,79066535702785;335540,82204710797
18523;174,35500437177453;335274,8294959895
19080;164,90848613393112;335156,280460602
20266;219,71909141225245;335221,7733753436
22141;182,1518168057606;335022,8357452869
23239;163,20955804504314;335045,0482592079
26414;178,2316741724938;335053,9410778232
27448;160,72246762804522;335207,9706383465
28599;143,24741622225477;335324,19840436336
28757;141,00178199160152;335366,0703801178
31570;159,6563312932044;335084,94897101045
32369;147,39551920919712;335079,6214925021
33485;131,830103657859;335229,41014829744
34203;122,69608079303786;335389,36015108274
34883;114,62970878011545;335399,97419796424
36039;153,18806389002157;335355,8783681298
37212;136,23215833039995;335507,63380314515
38343;121,66298711396423;335751,6204446762
39678;106,45774502739266;335654,0680957511
40628;145,22852102663288;335812,18197875953
41170;137,56627468941917;335795,9542127427
42007;126,52015372287971;335963,88315654383
42640;118,75926349298496;335817,2325227841
42740;117,57753028470415;335716,6077739815
43161;112,73002976118852;335798,872586803
43566;108,25546146316728;336024,4373333227
43845;105,27673166003656;336013,8232864412
45676;131,505461139139;336216,2645309792
46094;126,12157089927082;336516,3108882177
47986;104,37986883047442;336263,3111872823
48861;95,63438721366973;336272,29573411174
50142;84,13528582504743;336122,5070783164
50388;123,14837532994676;336013,93805770733
52486;99,84105197449163;336013,97785925365
52532;99,38281497633767;336084,45254731976
53474;90,44794581323518;336126,63612809725
54691;80,0833858881796;336160,00026074174
55933;106,10480352189542;336372,957576011
56568;99,57629586246144;336641,92216189316
56677;98,49675444916579;336656,74918227666
58640;80,94045672777597;336600,14740983606
60032;70,42207798650003;336557,9638290586
60401;101,81628784013313;336365,95147356205
63400;75,43377309409273;336466,38319928496
63666;73,45358893102065;336415,27886468987
63881;71,89111542454829;336508,4264414945
64226;69,45304852411233;336589,6019767826
64841;65,31017792773756;336556,4692055552
65870;88,39433253851094;336572,69697157206
68999;64,64380067076753;336602,1870132958
70151;57,609440371211335;336444,0731302874
70958;79,72215502821066;336384,76865842845
71082;78,73965526826004;336184,01791606634
72728;66,78901873640417;335974,83644129836
72796;66,3363715210773;335948,52951201913
73605;61,18085364072855;335935,1888038701
74586;55,46373513762033;335946,24747882487
76631;67,81505860901888;335990,32235355943
79808;49,35644660312165;336055,1698023383
83245;52,50541539015597;336284,4278565337
87480;51,57103879531413;336185,7698137516
91567;51,40857194987761;336158,3776062041
91842;50,014029342341125;336000,2637231957
91887;49,78946064023658;336059,65521612315
94135;39,76519718495895;336054,3277376148
94320;39,03626797574403;335994,53894376813
95356;35,1943649009168;336007,87965191714
96241;48,32488616893147;335833,8780686564
96810;45,65183595800035;335563,5520404741
97995;40,55008590177166;335474,822726822
101814;41,520360268654144;335452,61021290097
102665;38,132985187100815;335394,9610906468
102919;37,176557594353454;335428,21300972364
105681;42,310263503191926;335383,06206356996
106484;39,04542365022473;335304,34888732625
110677;38,51199780606858;335310,3905603517
113984;27,66735747992995;335284,6092328682
114577;26,07430437746551;335257,2170253207
114983;25,036838809564962;335256,62822381064
