iteration;temperature;score
52267;97,68555782472036;324151,23524380656
52961;91,13575939129598;324212,3796011549
53489;86,44839238509604;324271,4230056718
54470;78,3701183130948;324245,6416781883
56602;94,99242609767848;324217,37615001056
56649;94,54698702453625;323713,8336824726
57238;89,13873559410665;323882,82931077253
58582;77,92815110300859;323854,5637825948
59357;72,11653752123333;323837,6194298125
59419;71,6707759888972;323836,73345647735
60848;93,19937771837829;323837,6194298125
61667;85,87020822387491;323688,447232585
61985;83,18236443625368;323574,3974348286
63149;74,04178078377578;323646,46902333177
63249;73,30501610050872;323640,5836710847
63699;70,07925310881195;323668,84919926245
65185;60,401827335497565;323607,2809452892
73237;60,758641676009994;323765,3948282976
73566;58,79211085704952;323810,15724786994
81031;62,71499511181892;323734,88607733615
85031;42,03827758046542;323752,8530785476
86452;54,70956635710325;323724,5496948759
96471;45,20549768823305;323459,6943252928
96797;43,75548951687641;323462,15151991637
97724;39,8814954961815;323505,9962386355
98108;38,37900342201659;323602,020482142
100256;30,960115627432593;323617,21916793985
101219;42,18058656707162;323176,0901996725
103901;32,25737406697654;323039,9215893279
105674;40,52839817343999;323162,18217185605
109400;27,92114498709145;323157,3149697537
109994;26,310847757886947;323216,7120943722
112538;30,604091485055314;323198,41643041023
118500;25,29151615872265;323163,32905884285
118630;24,96483812265245;323059,56621446076
120410;20,893946151031564;322857,9345896386
123136;23,864952053076735;322860,2772470895
126127;26,545522741021532;322512,487969136
128260;21,446263465057278;322242,5941597254
132254;21,57845956050644;322198,7494410063
135818;22,665475563637536;322124,9312731186
137531;19,097058174132275;322059,438358377
147562;15,760619133306546;321960,4220234841
149523;12,953999253227305;321965,18491287524
164884;9,41141291142218;321837,5341865012
170222;8,278497690970976;321810,1419789537
172964;9,440537488155774;321678,8706126087
180109;6,931264759775564;321685,1206551995
183617;7,321314391300526;321642,1104477057
187221;7,659425381081954;321082,32301189326
196643;6,718198770423607;321075,24468604196
197188;6,361838152662428;320673,6350662238
198391;5,640717862004014;320668,86436081363
198416;5,626632976536071;320525,4056785692
200818;6,63835581901038;320336,4250019857
203097;5,285424403201376;320317,80045722274
206997;5,368231535349456;320229,25088011666
208899;4,4383781164493294;320101,9545665001
213349;4,26666239995723;320090,93524308363
216935;4,471746571371224;319924,5736080858
226415;3,8995528285552865;319909,37492228794
231416;3,5477088247893263;319855,970785825
231866;3,391593071173908;319820,0330606943
234723;2,54870517973185;319646,449891756
236854;3,0895946928811933;319501,61755899707
239582;2,351906495766318;319408,08368192223
241099;3,0315795934347425;319222,8551424694
246782;2,576213017266895;319022,8551424694
250108;1,8472607511487247;318919,7745090256
258758;1,7503063680786926;318702,0044864508
267251;1,6846849928641916;318586,76669730037
269275;1,3759831279856232;318503,9239848257
276317;1,5312179916301085;318175,93931027123
278461;1,2357187331371078;318117,29844577954
290173;0,8620210689026879;318102,0997599817
293512;0,9260499077414461;318066,53300357814
298129;0,8754781163511859;317579,80489159084
298902;0,810350030348052;317545,8981328414
299225;0,7845926574898576;317417,94277769816
306233;0,8760821449622057;317417,94277769816
307023;0,8095316811689247;317268,7705804707
307703;0,756310880191835;317266,4279230198
311644;0,7650168927681987;317182,13220789906
312874;0,6764724789242013;317006,5416365902
316253;0,48249708007189535;316854,4389143015
319326;0,5323092493260492;316826,1733861238
328399;0,48347977053157754;316783,1554021843
349630;0,2929681103593087;316764,04669865186
352107;0,34306381931878105;316586,86766397033
356240;0,22691961268789884;316401,463946832
369130;0,21107778412035685;316338,78313577303
369677;0,19984138471688362;316290,75887993193
377949;0,19664751043909062;316126,72581913887
381119;0,14322215953112682;316012,68039175123
398533;0,12712493772709285;315825,71686993365
400625;0,10312686236776207;315682,4202515623
402932;0,12283149799517298;315583,5691396038
404051;0,1098271631257316;315492,0011739902
421714;0,0950858356984943;315457,946650655
423744;0,07761571089246506;315457,946650655
424120;0,07475140338875251;315457,74243554653
426288;0,06018102755828662;315332,3048320056
433338;0,066916938048526;315329,500544342
434091;0,062062897984121554;315236,07259105926
446938;0,057978917579668374;315015,9101622031
452537;0,04968567045495476;314961,54000263277
488503;0,023286936089463584;314950,5206792163
491225;0,017737462167390944;314892,19363693363
493289;0,021646281878531223;314798,45020363515
495087;0,018083948315205985;314622,31861827656
496024;0,01646636846709404;314606,4805435729
503170;0,01813446950779673;314558,0774971759
504480;0,0159077747781789;314478,4939463508
505254;0,014722899918287995;313960,7727391449
511796;0,011481493751392366;313942,8057379335
525053;0,010295074222796024;313797,47869344155
539177;0,008464578868958907;313774,62646980403
545584;0,006690732370970392;313635,1022279005
551980;0,005294436073154603;313506,4813353349
573258;0,004790216650101277;313410,4570918284
596260;0,0024315309385319543;313091,44033049926
598956;0,0027856262321481265;312767,59113685065
603799;0,0025746500025466243;312558,90453901014
616672;0,0015991615497103616;312558,018565675
616814;0,0015766128032599354;312391,8275780118
634578;0,0013512774130274058;312332,52310615283
634675;0,0013382327388323765;312199,84448618424
638294;0,0013979360639117748;312195,7363718214
