iteration;temperature;score
385068;0,14892851727996748;325373,3751626252
403155;0,12358589896042449;325368,6005269398
405557;0,09719550267632462;325262,6163551227
433829;0,06554741349068857;325087,73681344895
439955;0,05328784369672036;325087,4764294815
440307;0,051444649968472936;324958,8555369159
441399;0,04612250512401368;324907,818635725
444189;0,05234477763120019;324855,34727792535
467319;0,03935260138040744;324789,6493985463
476158;0,024390238642448433;324471,686024791
487237;0,027192003395104195;324286,45748533815
493386;0,02205539632644965;324193,0295320554
509993;0,014146533363554677;324062,7519682822
518610;0,013448354283312028;324060,40931083134
519325;0,012520323014321478;324035,72050539416
520940;0,010653037786659169;324016,6118018617
555866;0,00554017583698629;323872,7670831426
563760;0,005661659195676831;323869,01608621713
573456;0,004831701757491321;323763,6386502275
594652;0,0029380708770811426;323562,44160188705
627115;0,0013030159701992276;323366,475911419
639244;0,0013078914297797357;323344,7043451559
