iteration;temperature;score
936;287,0007319386083;316145,75085470895
1010;284,884659840474;316666,71054170025
1357;275,1682313328125;316688,93658995477
2140;254,44348428785335;317168,9639500667
2379;248,43408294839733;318097,7852503635
2512;245,1516222713993;318199,0908774117
2556;244,07527102428918;318196,0687585185
3515;221,7547120192979;318396,0687585185
3518;221,6881922581117;318563,73605393135
4373;203,52067156981747;318863,73605393135
4958;191,9557073874804;319031,4028219836
5246;279,78692399399085;319631,76837149105
5460;273,8628018106642;319926,40175241104
5731;266,540420180284;320177,9342128558
5788;265,0253859819074;320682,3340591213
5837;263,72987341191816;320779,98349990585
6471;247,5276275710175;320988,1397777683
7411;225,31907348351245;321211,8933780338
7554;222,11978023327248;321609,6082433493
7803;216,6570182084727;322009,6082433493
8613;199,79892615781534;321785,85464308376
8997;192,27171838278278;321443,34396412945
10329;252,4638383871569;321527,6396792502
10838;239,93438232523528;321651,5002419919
11735;219,34832550386076;321506,66790923296
13316;187,27031131469525;321717,6451320976
14360;168,70436571816253;321417,6451320976
15661;222,20635462791162;321830,2157723637
16077;213,15175894923055;321943,8608342355
16230;209,9151980376609;322049,8450060526
16887;196,56641127464948;322468,4572318939
17618;182,70935931135844;322507,91002249386
17723;180,8008528060745;322851,495738858
18723;163,5945588023748;323197,24001315364
19019;158,82289037490403;323345,7189114591
20787;199,6460316707782;323345,7189114591
23455;152,89212632022011;323340,39143295074
23518;151,93188584522716;323384,268341879
23736;148,65544982513723;323395,77931424364
25415;188,53580361380392;323564,45920828
27460;153,66542941485665;323464,23675503186
28324;140,9455129165842;323999,60067243694
30787;165,27754964200952;324099,90377105935
31241;157,94137338028284;324700,40036538034
31518;153,6262223429889;324660,9475747804
33489;126,1425565846486;324962,1797275909
35945;148,0226793912767;325020,6641820428
37758;123,4771891229169;325440,45522431383
37874;122,05305844929231;325693,56811172876
39251;106,35142812058261;325710,88639689435
39525;103,4768172776677;325620,18021938717
40369;142,66632225184793;325665,22924370755
41622;125,864033785981;326203,7399364948
43272;106,71844132877109;326264,8842938431
43799;101,23973738053147;326054,2371291788
46482;116,13380745429284;326192,6080301873
47834;101,4469780662516;326669,3303179471
49933;82,23868260813344;326641,9381103996
50290;119,04351644750275;326664,1506243206
56758;93,52435481218151;326678,2956500288
57464;87,14891755571132;326504,2940667681
57645;85,58563437610135;326242,6533479876
62593;78,27731310750336;325962,89142171084
63249;73,3068852972602;325619,3057053467
63276;73,10921379983095;325683,40273680456
63586;70,8774870782144;325618,95252974465
65239;60,07805220649123;325632,65737613535
66085;82,81469071588775;325718,0495486107
69515;58,76746107273946;325727,95089328225
71416;72,89674050064951;325933,32245612226
72036;68,51418649094384;325766,96082112443
72326;66,55571229455148;325766,96082112443
80736;64,5943889850706;325906,6884198735
83775;47,66571389555598;325821,29624739813
84680;43,54120921310338;325762,65538290644
92905;43,047188732497894;325748,51035719825
94254;37,61452131074086;325738,6090125267
95204;34,20546513578874;325781,42795385036
97997;38,80839455629079;325786,9946428496
100393;30,539612058412832;325367,2036005786
100653;44,63812926258022;325359,7598552266
102307;37,832939535403035;325494,7967094775
105975;39,32761372013625;325528,74957326514
106282;38,138542166580045;325510,4539093032
107252;34,612695125276396;325591,9611999399
108709;29,91958373525408;325564,5689923924
109461;27,75204358453894;325601,6484842936
111639;33,48386572111517;325605,4798673566
119255;23,452819755939736;325532,72380056593
121379;28,44991649787513;325611,99304707575
124238;21,375190553498964;325319,3052573418
125279;19,261835909280755;325229,4086689181
126316;26,049163385984023;325231,751326369
128504;20,929815289278494;324987,51107524923
129447;19,046245507701162;324817,31308408116
135574;23,22593599596233;324861,0886539814
137271;19,600618062643676;324855,16106633056
149959;12,401629577727537;324736,8474989953
153194;13,462079654576392;324535,21587417315
155356;10,844586418256508;324534,05079152354
155790;15,577521580649451;324261,74907035875
156100;15,102003251820504;324118,4524519874
158612;11,747199125389232;323990,80172561336
161891;12,695702582658603;323737,68883819843
165154;9,160925775701502;323722,48360200645
177088;9,376278221064384;323715,4052761551
181000;9,51175553103194;323692,3787263117
185528;6,047868019326251;323550,49260932015
186767;8,01540034379316;323546,66122625716
191301;7,640837180161908;323484,65543040616
195996;7,167441896885315;323450,1697447588
202787;5,451986120775365;323189,6752230159
216903;4,486194188071996;322978,69800015126
217282;4,319340927818609;322830,2191018458
219873;3,3333902252271854;322704,7310325439
227783;3,401037544878777;322621,7804310324
229392;2,8955425413129494;322600,1925037745
237792;2,8130258620010826;322497,9334273848
239170;2,450896394017448;322358,2058286358
245699;1,9137913961848025;322172,4686158662
248640;2,1394241537914684;322088,2946948308
255068;1,6875363373476464;321881,7539688423
260797;1,4274735635536075;321281,3884193349
261851;1,9271957860144089;321220,24406198657
267443;1,6526881383030347;321141,3901722693
276627;1,4845139913447458;321082,90571781737
278958;1,1758317674511045;321038,2554440198
280072;1,0518707167950863;320974,1584125619
283942;1,0715604770275462;320975,32349521155
301882;0,9023856704473445;320836,952594203
303009;0,8062036401453748;320418,3403683617
306058;0,5943219166862491;320252,30744800146
306754;0,8316259436121063;320096,430281291
307035;0,8085813946689973;320040,8453697781
308664;0,6870267315959026;319957,9985755544
310825;0,5535003565738024;319924,09181680495
323811;0,5099398621239611;319800,75644414936
329266;0,4433371926128898;319797,6947461819
332136;0,49913739563383225;319704,2667928992
333037;0,4561295611571728;319624,99754638935
344997;0,3103955080553743;319279,2532720937
346527;0,3995763174317232;319190,70369498763
347496;0,3626723951265447;319138,94825997227
357554;0,2985029653257443;319098,9799063811
359293;0,2508540187402386;318876,2040862571
359484;0,24610793902673933;318794,78120115213
368381;0,22750130041413402;318595,87282200117
374150;0,1916732732501042;318548,2728356616
388229;0,15830398816727817;318431,3912663413
390282;0,1289219128862038;318338,81480000564
390456;0,1266979648632603;318178,8760402425
419931;0,07575839917052503;317959,44641212013
421840;0,09389760554668761;317766,88627007394
424095;0,07494043590750651;317765,54552227963
427197;0,08243772931663337;317700,3674625777
434141;0,06175491719156096;317672,9752550302
437795;0,06428462215474336;317617,4527787134
451749;0,03583700061568377;317113,0529324479
462616;0,040809785654669674;316804,5285703124
491956;0,016487470897079772;316693,48982208176
497364;0,021604549927635164;316635,6621797003
503464;0,017609500338703492;316627,0853355946
510065;0,01365179007814406;316611,24726089096
518418;0,013325228428026657;316558,4671823506
527392;0,012223306106275394;316556,1245248997
531780;0,007881533759686052;316550,79704639135
558324;0,006317859564467702;316385,830957175
560493;0,005085887913748046;316350,19679628266
560831;0,004916849296363518;316289,6854585507
562363;0,006328260469532275;315561,00189979735
584566;0,0034794520381324044;315377,67047467834
586640;0,0028277022339393367;315319,92939256964
